,Behaviour,Round,total100,total90,total75,total50
96,FRONTIER_CENTRAL_GREEDY,10,0.026013006503251626,0.025512756378189096,0.01950975487743872,0.015507753876938469
97,ZONE_SPLIT,10,0.09404702351175588,0.09354677338669334,0.08254127063531766,0.022011005502751375
98,ZONE_VORONOI,10,0.04352176088044022,0.04302151075537769,0.026513256628314157,0.016008004002001
99,WANDERING,11,0.5242621310655328,0.5237618809404703,0.112056028014007,0.062031015507753876
100,GREEDY,11,0.1025512756378189,0.10205102551275638,0.031015507753876938,0.01950975487743872
101,FRONTIER,11,0.02451225612806403,0.0240120060030015,0.016508254127063533,0.010505252626313157
102,GREEDY_FRONTIER,11,0.026013006503251626,0.025512756378189096,0.02051025512756378,0.015007503751875938
103,FRONTIER_ASSIST,11,0.02451225612806403,0.0240120060030015,0.016508254127063533,0.010505252626313157
104,SCOUT,11,0.0240120060030015,0.02351175587793897,0.018509254627313655,0.013506753376688344
105,FRONTIER_CENTRAL_GREEDY,11,0.02051025512756378,0.02001000500250125,0.015507753876938469,0.011005502751375688
106,ZONE_SPLIT,11,0.0670335167583792,0.06653326663331666,0.05052526263131566,0.025512756378189096
107,ZONE_VORONOI,11,0.02501250625312656,0.02451225612806403,0.016008004002001,0.01150575287643822
108,WANDERING,12,0.45672836418209106,0.4562281140570285,0.21560780390195097,0.0830415207603802
109,GREEDY,12,0.09004502251125562,0.0895447723861931,0.0655327663831916,0.021010505252626314
110,FRONTIER,12,0.01950975487743872,0.01900950475237619,0.014507253626813406,0.01150575287643822
111,GREEDY_FRONTIER,12,0.029514757378689346,0.029014507253626812,0.021010505252626314,0.014007003501750876
112,FRONTIER_ASSIST,12,0.01950975487743872,0.01900950475237619,0.014507253626813406,0.01150575287643822
113,SCOUT,12,0.02451225612806403,0.0240120060030015,0.016508254127063533,0.01250625312656328
114,FRONTIER_CENTRAL_GREEDY,12,0.02051025512756378,0.02001000500250125,0.015507753876938469,0.01200600300150075
115,ZONE_SPLIT,12,0.17808904452226113,0.1775887943971986,0.10905452726363181,0.025512756378189096
116,ZONE_VORONOI,12,0.03501750875437719,0.03451725862931466,0.018009004502251125,0.013006503251625813
117,WANDERING,13,0.2861430715357679,0.28564282141070535,0.1360680340170085,0.0830415207603802
118,GREEDY,13,0.16858429214607304,0.16808404202101052,0.0815407703851926,0.016008004002001
119,FRONTIER,13,0.02301150575287644,0.022511255627813906,0.015007503751875938,0.01150575287643822
120,GREEDY_FRONTIER,13,0.028514257128564282,0.02801400700350175,0.02001000500250125,0.013506753376688344
121,FRONTIER_ASSIST,13,0.02301150575287644,0.022511255627813906,0.015007503751875938,0.01150575287643822
122,SCOUT,13,0.02751375687843922,0.027013506753376687,0.018009004502251125,0.013506753376688344
123,FRONTIER_CENTRAL_GREEDY,13,0.02751375687843922,0.027013506753376687,0.015007503751875938,0.01200600300150075
124,ZONE_SPLIT,13,,1.0,0.057528764382191094,0.028514257128564282
125,ZONE_VORONOI,13,0.032016008004002,0.03151575787893947,0.018009004502251125,0.013006503251625813
126,WANDERING,14,0.847423711855928,0.8469234617308654,0.16908454227113556,0.08054027013506754
127,GREEDY,14,0.10905452726363181,0.10855427713856929,0.07303651825912956,0.026513256628314157
128,FRONTIER,14,0.02501250625312656,0.02451225612806403,0.018009004502251125,0.01250625312656328
129,GREEDY_FRONTIER,14,0.028514257128564282,0.02801400700350175,0.02051025512756378,0.015507753876938469
130,FRONTIER_ASSIST,14,0.02501250625312656,0.02451225612806403,0.018009004502251125,0.01250625312656328
131,SCOUT,14,0.022511255627813906,0.022011005502751375,0.017508754377188594,0.013006503251625813
132,FRONTIER_CENTRAL_GREEDY,14,0.021510755377688845,0.021010505252626314,0.017008504252126064,0.01150575287643822
133,ZONE_SPLIT,14,0.05302651325662831,0.05252626313156578,0.03401700850425213,0.01950975487743872
134,ZONE_VORONOI,14,0.030015007503751877,0.029514757378689346,0.017508754377188594,0.013006503251625813
135,WANDERING,15,0.4842421210605303,0.4837418709354677,0.19709854927463732,0.11555777888944473
136,GREEDY,15,0.17108554277138568,0.17058529264632316,0.05152576288144072,0.015007503751875938
137,FRONTIER,15,0.022511255627813906,0.022011005502751375,0.016008004002001,0.01200600300150075
138,GREEDY_FRONTIER,15,0.030015007503751877,0.029514757378689346,0.02051025512756378,0.014507253626813406
139,FRONTIER_ASSIST,15,0.022511255627813906,0.022011005502751375,0.016008004002001,0.01200600300150075
140,SCOUT,15,0.030515257628814407,0.030015007503751877,0.02051025512756378,0.014007003501750876
141,FRONTIER_CENTRAL_GREEDY,15,0.03501750875437719,0.03451725862931466,0.018509254627313655,0.013006503251625813
142,ZONE_SPLIT,15,,1.0,0.08354177088544272,0.054527263631815905
143,ZONE_VORONOI,15,0.026013006503251626,0.025512756378189096,0.016508254127063533,0.01200600300150075
144,WANDERING,16,0.35117558779389696,0.3506753376688344,0.18859429714857429,0.08604302151075538
145,GREEDY,16,0.21360680340170085,0.21310655327663833,0.02751375687843922,0.014507253626813406
146,FRONTIER,16,0.02301150575287644,0.022511255627813906,0.017008504252126064,0.013006503251625813
147,GREEDY_FRONTIER,16,0.030515257628814407,0.030015007503751877,0.022011005502751375,0.013006503251625813
148,FRONTIER_ASSIST,16,0.02301150575287644,0.022511255627813906,0.017008504252126064,0.013006503251625813
149,SCOUT,16,0.026013006503251626,0.025512756378189096,0.017508754377188594,0.013006503251625813
150,FRONTIER_CENTRAL_GREEDY,16,0.03451725862931466,0.03401700850425213,0.017508754377188594,0.013506753376688344
151,ZONE_SPLIT,16,0.14457228614307155,0.144072036018009,0.10505252626313157,0.03251625812906453
152,ZONE_VORONOI,16,0.030015007503751877,0.029514757378689346,0.017008504252126064,0.013506753376688344
153,WANDERING,17,0.22161080540270134,0.22111055527763882,0.10455227613806903,0.05952976488244122
154,GREEDY,17,0.12006003001500751,0.11955977988994497,0.04752376188094047,0.01200600300150075
155,FRONTIER,17,0.026013006503251626,0.025512756378189096,0.016508254127063533,0.011005502751375688
156,GREEDY_FRONTIER,17,0.026513256628314157,0.026013006503251626,0.018009004502251125,0.01150575287643822
157,FRONTIER_ASSIST,17,0.026013006503251626,0.025512756378189096,0.016508254127063533,0.011005502751375688
158,SCOUT,17,0.026013006503251626,0.025512756378189096,0.018509254627313655,0.013506753376688344
159,FRONTIER_CENTRAL_GREEDY,17,0.025512756378189096,0.02501250625312656,0.018009004502251125,0.01250625312656328
160,ZONE_SPLIT,17,0.10605302651325663,0.1055527763881941,0.05252626313156578,0.026513256628314157
161,ZONE_VORONOI,17,0.027013506753376687,0.026513256628314157,0.016008004002001,0.011005502751375688
162,WANDERING,18,0.4792396198099049,0.47873936968484243,0.2066033016508254,0.11605802901450725
163,GREEDY,18,0.09954977488744372,0.09904952476238119,0.02051025512756378,0.014507253626813406
164,FRONTIER,18,0.030515257628814407,0.030015007503751877,0.02451225612806403,0.013506753376688344
165,GREEDY_FRONTIER,18,0.026513256628314157,0.026013006503251626,0.01950975487743872,0.013006503251625813
166,FRONTIER_ASSIST,18,0.030515257628814407,0.030015007503751877,0.02451225612806403,0.013506753376688344
167,SCOUT,18,0.0335167583791896,0.03301650825412707,0.0240120060030015,0.013506753376688344
168,FRONTIER_CENTRAL_GREEDY,18,0.031015507753876938,0.030515257628814407,0.0240120060030015,0.01250625312656328
169,ZONE_SPLIT,18,0.054527263631815905,0.054027013506753374,0.03251625812906453,0.022511255627813906
170,ZONE_VORONOI,18,0.053526763381690844,0.05302651325662831,0.03901950975487744,0.017008504252126064
171,WANDERING,19,0.46973486743371684,0.46923461730865434,0.10205102551275638,0.0560280140070035
172,GREEDY,19,0.12406203101550775,0.12356178089044523,0.029514757378689346,0.014507253626813406
173,FRONTIER,19,0.028514257128564282,0.02801400700350175,0.016508254127063533,0.011005502751375688
174,GREEDY_FRONTIER,19,0.02501250625312656,0.02451225612806403,0.017508754377188594,0.01250625312656328
175,FRONTIER_ASSIST,19,0.028514257128564282,0.02801400700350175,0.016508254127063533,0.011005502751375688
176,SCOUT,19,0.03301650825412707,0.03251625812906453,0.02051025512756378,0.013006503251625813
177,FRONTIER_CENTRAL_GREEDY,19,0.02451225612806403,0.0240120060030015,0.017008504252126064,0.01200600300150075
178,ZONE_SPLIT,19,0.29364682341170584,0.29314657328664334,0.0975487743871936,0.03601800900450225
179,ZONE_VORONOI,19,0.026513256628314157,0.026013006503251626,0.016008004002001,0.01250625312656328
0,WANDERING,0,0.92096048024012,0.9204602301150575,0.18459229614807404,0.080040020010005
1,GREEDY,0,0.4242121060530265,0.423711855927964,0.10655327663831916,0.016008004002001
2,FRONTIER,0,0.02751375687843922,0.027013506753376687,0.018009004502251125,0.01200600300150075
3,GREEDY_FRONTIER,0,0.028514257128564282,0.02801400700350175,0.02051025512756378,0.011005502751375688
4,FRONTIER_ASSIST,0,0.02751375687843922,0.027013506753376687,0.018009004502251125,0.01200600300150075
5,SCOUT,0,0.03851925962981491,0.03801900950475238,0.021510755377688845,0.013006503251625813
6,FRONTIER_CENTRAL_GREEDY,0,0.03601800900450225,0.03551775887943972,0.01900950475237619,0.013006503251625813
7,ZONE_SPLIT,0,0.10705352676338169,0.10655327663831916,0.04202101050525263,0.02451225612806403
8,ZONE_VORONOI,0,0.029014507253626812,0.028514257128564282,0.016508254127063533,0.01200600300150075
9,WANDERING,1,0.5462731365682841,0.5457728864432216,0.15757878939469736,0.05552776388194097
10,GREEDY,1,0.3811905952976488,0.3806903451725863,0.05252626313156578,0.01250625312656328
11,FRONTIER,1,0.031015507753876938,0.030515257628814407,0.018509254627313655,0.01150575287643822
12,GREEDY_FRONTIER,1,0.026513256628314157,0.026013006503251626,0.017008504252126064,0.011005502751375688
13,FRONTIER_ASSIST,1,0.031015507753876938,0.030515257628814407,0.018509254627313655,0.01150575287643822
14,SCOUT,1,0.03801900950475238,0.03751875937968985,0.018509254627313655,0.013006503251625813
15,FRONTIER_CENTRAL_GREEDY,1,0.22861430715357678,0.22811405702851426,0.018509254627313655,0.013006503251625813
16,ZONE_SPLIT,1,0.10755377688844422,0.10705352676338169,0.048024012006003,0.0240120060030015
17,ZONE_VORONOI,1,0.02501250625312656,0.02451225612806403,0.017008504252126064,0.011005502751375688
18,WANDERING,2,0.5657828914457229,0.5652826413206603,0.224112056028014,0.10455227613806903
19,GREEDY,2,0.751375687843922,0.7508754377188595,0.062031015507753876,0.03301650825412707
20,FRONTIER,2,,1.0,0.01950975487743872,0.014007003501750876
21,GREEDY_FRONTIER,2,0.0415207603801901,0.04102051025512756,0.022011005502751375,0.014007003501750876
22,FRONTIER_ASSIST,2,0.05652826413206603,0.0560280140070035,0.02001000500250125,0.014507253626813406
23,SCOUT,2,0.057528764382191094,0.057028514257128564,0.02451225612806403,0.016008004002001
24,FRONTIER_CENTRAL_GREEDY,2,0.04402201100550275,0.04352176088044022,0.018509254627313655,0.013006503251625813
25,ZONE_SPLIT,2,0.08054027013506754,0.080040020010005,0.04652326163081541,0.027013506753376687
26,ZONE_VORONOI,2,0.03301650825412707,0.03251625812906453,0.01950975487743872,0.014007003501750876
27,WANDERING,3,0.7728864432216108,0.7723861930965483,0.25362681340670334,0.11005502751375688
28,GREEDY,3,0.7973986993496749,0.7968984492246123,0.0945472736368184,0.013006503251625813
29,FRONTIER,3,0.030515257628814407,0.030015007503751877,0.02051025512756378,0.013506753376688344
30,GREEDY_FRONTIER,3,0.029014507253626812,0.028514257128564282,0.02051025512756378,0.01200600300150075
31,FRONTIER_ASSIST,3,0.030515257628814407,0.030015007503751877,0.02051025512756378,0.013506753376688344
32,SCOUT,3,0.032016008004002,0.03151575787893947,0.021010505252626314,0.013506753376688344
33,FRONTIER_CENTRAL_GREEDY,3,0.11055527763881941,0.11005502751375688,0.02001000500250125,0.014007003501750876
34,ZONE_SPLIT,3,0.15507753876938468,0.15457728864432216,0.04702351175587794,0.021510755377688845
35,ZONE_VORONOI,3,0.03701850925462731,0.03651825912956478,0.02001000500250125,0.013006503251625813
36,WANDERING,4,,1.0,0.18109054527263632,0.10305152576288144
37,GREEDY,4,0.13956978489244623,0.13906953476738368,0.048024012006003,0.022511255627813906
38,FRONTIER,4,0.02301150575287644,0.022511255627813906,0.016008004002001,0.01250625312656328
39,GREEDY_FRONTIER,4,0.03851925962981491,0.03801900950475238,0.02001000500250125,0.014007003501750876
40,FRONTIER_ASSIST,4,0.02301150575287644,0.022511255627813906,0.016008004002001,0.01250625312656328
41,SCOUT,4,0.0415207603801901,0.04102051025512756,0.017508754377188594,0.01250625312656328
42,FRONTIER_CENTRAL_GREEDY,4,0.03401700850425213,0.0335167583791896,0.017008504252126064,0.01250625312656328
43,ZONE_SPLIT,4,,1.0,0.054527263631815905,0.02501250625312656
44,ZONE_VORONOI,4,0.04502251125562781,0.04452226113056528,0.02001000500250125,0.013006503251625813
45,WANDERING,5,0.8909454727363681,0.8904452226113057,0.26263131565782893,0.07953976988494248
46,GREEDY,5,,1.0,0.04402201100550275,0.01900950475237619
47,FRONTIER,5,0.03301650825412707,0.03251625812906453,0.01950975487743872,0.013506753376688344
48,GREEDY_FRONTIER,5,0.04852426213106553,0.048024012006003,0.03301650825412707,0.02001000500250125
49,FRONTIER_ASSIST,5,0.03301650825412707,0.03251625812906453,0.01950975487743872,0.013506753376688344
50,SCOUT,5,0.03651825912956478,0.03601800900450225,0.01950975487743872,0.014007003501750876
51,FRONTIER_CENTRAL_GREEDY,5,0.0735367683841921,0.07303651825912956,0.018009004502251125,0.013506753376688344
52,ZONE_SPLIT,5,0.1330665332666333,0.1325662831415708,0.03401700850425213,0.021510755377688845
53,ZONE_VORONOI,5,0.0415207603801901,0.04102051025512756,0.022511255627813906,0.013506753376688344
54,WANDERING,6,0.4752376188094047,0.4747373686843422,0.15907953976988495,0.08454227113556778
55,GREEDY,6,0.2531265632816408,0.2526263131565783,0.02351175587793897,0.01200600300150075
56,FRONTIER,6,0.02501250625312656,0.02451225612806403,0.016008004002001,0.011005502751375688
57,GREEDY_FRONTIER,6,0.030515257628814407,0.030015007503751877,0.015007503751875938,0.010005002501250625
58,FRONTIER_ASSIST,6,0.02501250625312656,0.02451225612806403,0.016008004002001,0.011005502751375688
59,SCOUT,6,0.027013506753376687,0.026513256628314157,0.018509254627313655,0.01150575287643822
60,FRONTIER_CENTRAL_GREEDY,6,0.021510755377688845,0.021010505252626314,0.016508254127063533,0.01150575287643822
61,ZONE_SPLIT,6,0.15407703851925963,0.1535767883941971,0.04752376188094047,0.029014507253626812
62,ZONE_VORONOI,6,0.03701850925462731,0.03651825912956478,0.017508754377188594,0.01250625312656328
63,WANDERING,7,0.8624312156078039,0.8619309654827414,0.19709854927463732,0.10005002501250625
64,GREEDY,7,0.40070035017508754,0.400200100050025,0.08204102051025512,0.02451225612806403
65,FRONTIER,7,0.032016008004002,0.03151575787893947,0.01950975487743872,0.014007003501750876
66,GREEDY_FRONTIER,7,0.04352176088044022,0.04302151075537769,0.027013506753376687,0.013506753376688344
67,FRONTIER_ASSIST,7,0.032016008004002,0.03151575787893947,0.01950975487743872,0.014007003501750876
68,SCOUT,7,0.06903451725862932,0.06853426713356678,0.017508754377188594,0.01200600300150075
69,FRONTIER_CENTRAL_GREEDY,7,0.10955477738869435,0.10905452726363181,0.08254127063531766,0.013506753376688344
70,ZONE_SPLIT,7,0.10305152576288144,0.1025512756378189,0.06653326663331666,0.030515257628814407
71,ZONE_VORONOI,7,0.03601800900450225,0.03551775887943972,0.01900950475237619,0.013006503251625813
72,WANDERING,8,,1.0,0.9484742371185593,0.22911455727863933
73,GREEDY,8,0.1535767883941971,0.15307653826913456,0.05502751375687844,0.015507753876938469
74,FRONTIER,8,0.10155077538769385,0.10105052526263132,0.025512756378189096,0.014007003501750876
75,GREEDY_FRONTIER,8,0.030015007503751877,0.029514757378689346,0.022511255627813906,0.015507753876938469
76,FRONTIER_ASSIST,8,0.15507753876938468,0.15457728864432216,0.025512756378189096,0.014007003501750876
77,SCOUT,8,0.06253126563281641,0.062031015507753876,0.03151575787893947,0.013506753376688344
78,FRONTIER_CENTRAL_GREEDY,8,0.053526763381690844,0.05302651325662831,0.030515257628814407,0.014507253626813406
79,ZONE_SPLIT,8,0.11405702851425713,0.1135567783891946,0.05302651325662831,0.029014507253626812
80,ZONE_VORONOI,8,0.0415207603801901,0.04102051025512756,0.02301150575287644,0.014507253626813406
81,WANDERING,9,,1.0,0.18359179589794897,0.09204602301150576
82,GREEDY,9,0.3036518259129565,0.3031515757878939,0.09004502251125562,0.021010505252626314
83,FRONTIER,9,0.029514757378689346,0.029014507253626812,0.017508754377188594,0.01200600300150075
84,GREEDY_FRONTIER,9,0.027013506753376687,0.026513256628314157,0.01900950475237619,0.01150575287643822
85,FRONTIER_ASSIST,9,0.029514757378689346,0.029014507253626812,0.017508754377188594,0.01200600300150075
86,SCOUT,9,0.03601800900450225,0.03551775887943972,0.02301150575287644,0.013006503251625813
87,FRONTIER_CENTRAL_GREEDY,9,0.03151575787893947,0.031015507753876938,0.017508754377188594,0.013006503251625813
88,ZONE_SPLIT,9,0.12456228114057029,0.12406203101550775,0.05052526263131566,0.02801400700350175
89,ZONE_VORONOI,9,0.04452226113056528,0.04402201100550275,0.021510755377688845,0.013006503251625813
90,WANDERING,10,,1.0,0.3966983491745873,0.07703851925962982
91,GREEDY,10,0.3646823411705853,0.36418209104552274,0.13706853426713356,0.03801900950475238
92,FRONTIER,10,0.0335167583791896,0.03301650825412707,0.02301150575287644,0.013006503251625813
93,GREEDY_FRONTIER,10,0.11155577788894447,0.11105552776388194,0.03301650825412707,0.015007503751875938
94,FRONTIER_ASSIST,10,0.03401700850425213,0.0335167583791896,0.02351175587793897,0.013006503251625813
95,SCOUT,10,0.04052026013006503,0.0400200100050025,0.028514257128564282,0.018509254627313655
96,FRONTIER_CENTRAL_GREEDY,10,0.048024012006003,0.04752376188094047,0.025512756378189096,0.013506753376688344
97,ZONE_SPLIT,10,0.12106053026513257,0.12056028014007003,0.03501750875437719,0.01900950475237619
